"y","x1","x2","x3","u"
-224.100648327315,44.3202794529498,55.4917755911374,195.608518319204,-372.436519549234
322.861065109778,4.84678195789456,4.2752482381218,155.946957087144,355.717179846995
246.811163641645,41.4238038938493,50.0644174246074,82.1692696772516,4.58018678813395
1640.6192023327,43.1467099115252,33.9189084670533,158.400168828666,1501.74142449268
-818.949881647387,88.7447175569832,96.4099621104538,29.8411616589874,-1348.16279688026
-297.790047127985,26.8152300734073,21.4280675333268,181.693374039605,-339.398498375255
534.350112245812,78.1315579544753,80.3898105755844,86.1878379248083,125.363655156026
1907.55104909385,73.8631543703377,58.9338010020454,57.1948904544115,1525.28887443316
629.635168133042,133.738591335714,125.897771691475,47.2517473157495,-76.1244019413011
2483.49817838272,198.421993199736,201.774477179494,63.9536745846272,1448.63691900915
-1539.81865535766,23.5277907922864,27.3794715440836,16.1330221220851,-1749.0279487006
-317.096970294566,1.69423283077776,5.99454678426949,171.542048780248,-262.626713575191
625.527810984614,176.673362916335,182.485108069506,98.3672017697245,-271.095292133679
1526.79145485585,60.2109415922314,61.2857669749975,127.826357772574,1251.41345390173
1282.60179844549,98.5487011726946,108.92822595956,80.6153863668442,749.71462937513
-42.2882012792084,100.125987734646,82.5603813583326,165.345842344686,-442.441084855124
-1425.18761986299,80.4068946745247,70.0687288404292,11.1359579022974,-1895.40980366512
6.24931733900064,195.416564261541,190.414290390633,95.5824504140764,-965.246505812811
281.941063690743,71.6652021743357,79.0190607844592,156.361831212416,-34.7308331887657
101.166762971225,98.3321088831872,101.455952138383,10.0676780566573,-486.673789898445
2201.89634902463,179.859911417589,192.079635489776,103.742458997294,1281.8998027896
-1492.09519318657,4.16624690406024,4.2904620843008,146.204189350829,-1466.97066871652
-335.585680758626,63.9143167063594,65.7536431620854,60.2276199497283,-698.608297252147
586.127290628413,22.5858808029443,37.118003763669,190.190658485517,534.324299177759
1697.06633930006,105.66452969797,104.06404515783,118.574162758887,1190.51882264938
1291.84341211227,182.58252767846,175.852537160822,154.175576008856,446.566330764105
-768.955997607398,79.0209596510977,92.0731675954173,145.33598893322,-1144.82922281831
2149.60456976352,76.3718145899475,89.7628498404465,141.151876142249,1782.11530245503
795.099241687612,193.499986175448,196.670630623394,178.635424794629,-100.10655329089
-1750.08839185287,169.732276955619,182.938630773924,56.864748802036,-2668.29773546554
371.694371868355,40.1217024307698,48.3593852689406,67.3739774152637,121.984471453428
1593.05663282164,194.572961470112,174.780708064736,20.2483452856541,580.024677567487
1297.52396022113,93.826710479334,105.156947518812,55.3805254399776,761.110459185478
481.056580064166,180.134395090863,181.212706371816,103.229809412733,-418.542208539322
392.244079266664,0.885231187567115,-14.7510442021946,188.72555391863,507.816028026982
1460.18328912568,175.650147721171,160.160227191282,43.2077110745013,556.120102654104
1862.21082334164,162.539685983211,153.095555552887,153.571058390662,1121.97171267689
1206.9432309457,188.39394939132,191.487701137865,116.042613750324,274.828594246329
1505.64502784729,47.926112730056,49.0376937218585,133.211537683383,1297.00283989679
1891.78187699101,151.001094048843,158.301758064748,194.135132664815,1216.3102113798
1639.30305511532,192.108098743483,203.683418854416,113.864001072943,669.475922248981
-40.3197760111301,144.269529497251,153.45794422427,64.9640943389386,-815.080158612485
2530.97838062027,114.461514959112,90.4349067296317,123.937327554449,2030.66134983813
1514.92643294663,35.7737630605698,31.838181421331,2.62784622609615,1246.55662714835
-967.642491738441,78.9554829243571,65.1399803976257,81.912552472204,-1352.87634883456
1529.20192323569,40.1801567990333,49.6442559106492,160.373843414709,1369.746784432
2364.14356419655,164.577308995649,167.519360414176,187.507673259825,1622.88058964107
343.01545198226,135.693135531619,130.990860090143,64.3997888080776,-361.645885984805
-143.923303346562,48.8101301249117,56.0178324946597,76.6938642598689,-425.695494450747
-399.764237945914,186.580348946154,171.451174091792,67.0115643646568,-1335.3960686033
1877.9895252431,199.268143298104,193.06579866185,74.9967002309859,869.050198256071
690.536634736128,107.26088359952,99.752102826327,26.5904330648482,95.8402113497628
2680.04519331407,117.609436949715,115.662293016798,67.8310392424464,2063.72333567377
300.982435686914,179.394911415875,178.227784602853,34.9883215036243,-658.669546262793
-1805.68733684337,47.9770071338862,54.3828468598772,135.578480828553,-2022.80557113623
80.3957292245217,182.247725035995,192.293442301348,145.177567005157,-805.756763481003
2744.45680804215,132.347755786031,135.909076272577,32.1489541791379,2007.74434231804
1478.50436783357,149.711158778518,150.593452418545,14.223367953673,642.407354614599
-1502.67023690864,128.828723868355,126.823353488311,38.0289560183883,-2204.77415947194
-293.241620283179,28.698992729187,28.031913320346,116.590830869973,-418.81159424146
1856.97033466871,36.0840678680688,49.2572563324889,171.498898090795,1721.70251649032
-1697.36033317288,64.0093072317541,58.982001207204,83.0469750799239,-2024.30528220262
-1685.61236404392,75.1308292616159,67.2497138726161,2.71116062067449,-2142.79311895332
-643.689378663344,13.6443310882896,17.4342990604301,93.9460085704923,-725.544961478581
2402.58813913993,170.584912691265,183.746555738523,152.633130410686,1575.97341999978
-370.854935776776,51.314455922693,58.2121371782272,14.6058583632112,-726.616719538099
1952.66378365307,113.350467663258,113.69176806674,97.0390092115849,1382.2678537414
1171.0679483437,65.6701011117548,47.2075266795161,73.6840290948749,853.326620744281
1232.34872320532,102.508152648807,121.695151391314,185.918128211051,767.352090687324
