"x1","x2","x3","u"
55.4499588441104,157.039664546028,65.8729027491063,-1755.50691621431
0.103662582114339,135.433987248689,59.7126207780093,738.181096512267
102.121674595401,81.809651479125,119.248940516263,468.295815098556
2.80958167277277,81.7708436399698,40.360312582925,758.55623753505
12.9379553254694,41.3070325739682,144.934648741037,-1089.79105961187
190.969845093787,52.7967785019428,182.654797006398,925.908879003741
17.2991782426834,138.273771386594,90.4450903646648,1867.39747537068
57.9950018320233,148.080626642331,35.3346739895642,1745.04020865674
176.139834569767,112.648266786709,3.84763772599399,-843.033378022237
24.6432402636856,28.6148280836642,137.52371435985,-310.117259781205
35.0225845351815,141.261297138408,144.18728351593,6.61182058820656
88.1500543560833,17.9910548962653,185.755558731034,-622.56533922103
181.436594715342,87.5524585135281,137.543539423496,643.842457030571
170.208373386413,164.415126154199,117.992658214644,117.213534619963
146.797498548403,133.918870007619,31.4128802157938,-1439.18388406266
114.737144298851,60.5533362366259,198.679490154609,-107.428129482117
96.3531071785837,186.321498267353,179.579184297472,-1560.55543175147
66.1221988964826,89.7195495199412,101.864701043814,-278.203994702182
31.5320497844368,104.797585960478,173.895121226087,34.2612001239967
96.0268106777221,49.0422494709492,168.723702989519,-38.530716866573
40.7425189390779,39.5874136127532,160.048276558518,567.397213152973
136.073477519676,57.8621609136462,183.817616384476,365.62285013697
72.7576056029648,198.070040671155,189.489861950278,1037.42926095232
70.0696766842157,34.1069926973432,144.957810174674,342.812212932417
12.3976887669414,90.3530291747302,134.560561878607,-1198.34563198458
96.6035501100123,14.3964760471135,153.547049826011,1168.77133100983
79.8286571167409,5.11514036916196,2.15103155933321,-1089.73071052092
3.24291558936238,171.283406950533,88.9022185467184,1264.51695328383
25.0166510697454,140.991405397654,93.690245738253,970.110681465433
79.6298884786665,126.176873547956,50.8075538091362,1278.19946905542
100.983525300398,190.964247612283,60.0929430220276,-107.269333846006
65.5358716845512,136.368397343904,37.0893904939294,-102.555227317431
82.3559210635722,42.8962543141097,67.6254411228001,736.56294520229
40.4826068785042,104.913450172171,112.655806960538,-797.218919563631
162.533640768379,28.2258077990264,123.95407827571,2503.73262294777
128.406397439539,96.4339359197766,112.741641933098,-292.405503718481
55.3746614139527,54.3270300608128,97.4971231538802,-424.929374311512
20.7112014293671,141.81845174171,163.915487518534,-165.875716163376
51.2005508877337,154.939191043377,108.372310549021,-565.668414798133
11.5717897657305,198.667257791385,27.6188193354756,377.571992842117
49.4911714922637,134.979402879253,198.620363976806,-33.251043750697
43.0022457614541,111.706740222871,103.784688701853,-547.606563140846
98.7347524613142,90.1763685978949,52.2179867140949,958.635552470844
130.689205368981,137.617092486471,192.886445811018,81.70008606442
65.8051610458642,44.5405659265816,177.425372228026,456.612314195347
172.777565196157,105.782286822796,122.233831277117,3048.52029479371
127.557980641723,118.056372413412,152.301692357287,1885.65666329123
2.75611910037696,66.2219957448542,170.630632247776,-1357.58265507935
105.832962226123,173.705687234178,83.9433770626783,191.716925527232
