"y","x1","x2","x3","u"
-710.965792262472,104.43158284761,182.729174988344,107.053570030257,-1382.66532075173
69.2114594666739,189.991564769298,190.603659581393,73.6893550492823,-908.281198954723
-71.9768283538501,85.3826292790473,184.826111979783,139.377303794026,-658.399636356531
-1056.7481160952,84.8860470578074,134.961818484589,112.475629989058,-1568.85426424875
-240.520559514679,188.94580216147,39.5263221114874,181.828096183017,-804.582514039047
-562.269958465853,90.4291163664311,157.034592749551,30.9580913744867,-1216.66840168976
1240.83989288631,166.537300357595,188.260826701298,65.8317678142339,330.538106225158
38.4570695329505,34.5401356462389,138.332473859191,97.1310343593359,-344.697250764812
1400.78203759116,186.800133623183,98.1865561567247,184.337029932067,728.345554340225
693.900123604965,48.6239965073764,160.688298614696,135.768527956679,262.420064810124
15.2391052066671,65.6519525684416,34.4314199872315,25.0246505718678,-325.554941901253
253.801182764576,166.046449961141,109.504045266658,159.502329211682,-403.843928440481
1778.58271152713,130.373505502939,92.6536207552999,108.259727433324,1210.41468094103
-1183.61566367396,2.82187163829803,175.819232966751,58.0334368627518,-1585.68630765961
931.166452368526,164.20075413771,160.201800102368,48.2858527451754,66.4464424958362
-543.875236291377,23.0274871457368,95.5185745377094,110.722784558311,-793.272062245695
912.116383877274,20.2496407553554,17.175303818658,71.7101006768644,788.726954650756
-51.1629987078907,94.7857904713601,1.92333054728806,126.904261903837,-312.46276931271
-1547.85891476204,46.489542722702,46.7455132864416,182.524247933179,-1698.29432156985
1299.41913641251,21.5339304413646,154.166624508798,176.610409608111,1003.09450567893
1374.53013624451,28.5084292758256,173.533234372735,156.275599543005,998.213979214569
2595.11805625397,113.321571191773,35.6438260059804,171.190561493859,2255.05625216055
-1405.52560769401,73.6706476192921,49.2711484897882,2.650665352121,-1822.42918217935
-1792.39721136616,95.8504464942962,1.43847465515137,195.740287052467,-1987.08521310689
1044.88357611359,113.608983671293,107.096187630668,100.997496908531,490.861746746907
-1155.44591140338,9.75319445133209,164.022524002939,4.10411548800766,-1608.64642727525
998.262474179646,29.5048474799842,54.8537225462496,130.616029538214,830.656516185408
-225.304544098711,163.009434146807,5.06705404259264,97.5246267858893,-726.942327838427
1249.67476153934,32.1972592268139,21.1006856523454,146.790729975328,1157.67234252953
315.9001850831,14.0806370414793,24.1296936757863,61.6317437496036,187.030630356693
1879.96075837441,35.8860769309103,13.7986405286938,195.098235085607,1839.80348160989
-1672.83867230048,133.402528706938,87.5299334991723,168.987169023603,-2179.11895639603
293.866328742774,96.2863202672452,115.83446841687,81.3405377790332,-245.321031113667
1609.78347845565,136.319423932582,23.4597286209464,5.15575124882162,1059.06150066483
2722.89338514204,160.821190476418,98.2797653414309,116.316572204232,2060.18685523416
1612.56785267171,156.532738171518,153.536649653688,6.77635404281318,742.672692892591
-516.79056408123,102.657936885953,158.641829155385,176.46186221391,-1065.58617083595
2555.60727362507,43.4666441753507,8.1837959587574,115.138885611668,2423.97863479317
184.495591702001,35.6241866014898,142.28222258389,59.5505108591169,-247.390902411131
229.776903801073,50.1617512200028,105.143599258736,56.0328350402415,-174.962713336165
676.517973577415,9.97892776504159,155.609983531758,40.5345873441547,275.895810562929
1751.64266648209,147.572464263067,152.990211546421,79.107583174482,982.052433774526
765.569890301136,84.0244678780437,67.9260459728539,74.9667715746909,352.611166295988
719.606103094938,136.884600762278,130.225627729669,45.3379488084465,-6.16100584278772
1366.11272653883,146.460497146472,107.072449615225,169.196486193687,781.782822062652
-1727.73070521954,100.690272590145,107.941295439377,70.3955668956041,-2275.28854697312
587.185851737114,155.204615136608,15.5346090439707,77.6382041629404,68.1409924022876
1065.00204371822,3.48939299583435,24.5756790973246,164.222888415679,1069.60539495175
1276.52061851496,90.5397109221667,84.718338958919,177.919141668826,913.383949499447
499.994256914805,62.565400917083,44.4648761302233,167.166744638234,290.535046541344
677.885844495147,106.011223886162,173.147443542257,92.637459281832,6.19474503397856
-616.593244936383,76.7077014781535,2.75666625238955,192.312753992155,-759.916927883467
3091.35514473337,198.079040367156,195.925806742162,118.785795476288,2124.05220562387
355.287990041188,130.977852083743,1.76215278916061,146.195530798286,5.02565900992521
459.109997411051,101.397143723443,167.778460914269,133.501781430095,-147.136574157722
-744.898758118027,135.824634460732,143.683588225394,76.9040287472308,-1462.83580920378
888.918633987686,85.2152335457504,77.5615384336561,24.4712618645281,402.621118347651
-898.561294913225,152.016864577308,28.4020048100501,132.705095689744,-1378.71080257551
-459.18422854506,96.6569138225168,152.401319378987,121.309677930549,-1032.64793084004
198.435640558171,81.7094994708896,166.007295297459,5.50215989351273,-473.205288555903
1350.7794252079,19.7139068972319,72.2939201164991,184.738368541002,1231.78823282421
-102.134403036121,195.350162824616,2.46869367547333,169.784935005009,-623.337343855906
-1161.9431279319,158.134554419667,176.106929127127,135.603484464809,-1952.95716498035
1690.02001333609,111.185421608388,102.423659106717,4.74150297231972,1056.35793326981
