"y","x1","x2","x3","u"
-610.734150353116,23.426116630435,30.1937465767626,156.606114562601,-684.793878835346
-277.829892655507,96.8059466220438,117.271631568149,76.6652307473123,-826.125764910625
1217.78545387625,130.241405358538,139.535618889619,115.138861862943,563.128861884337
-10.1979561594252,13.6793352663517,14.8554875750445,52.4496415629983,-128.497295545571
680.929795738002,73.0595606379211,76.3912958375579,14.8181047756225,223.786626924745
-1263.59021205567,44.7807408403605,52.3512002246435,123.45970980823,-1479.17512521781
703.115909738414,58.3763214293867,67.3067293600773,97.2549897618592,390.628476491959
-915.581890963665,114.656746480614,111.113899331803,144.450439931825,-1437.32948913729
1844.09080805767,167.324066068977,164.309753929042,151.021059276536,1064.52016126919
595.965072689785,145.210416382179,149.883336781411,17.2826144844294,-222.150235535143
1758.91082325624,81.2931420747191,69.7251505282228,179.89383013919,1455.47492611482
373.340409082705,89.9435093160719,86.428941777486,102.440241584554,-66.907760835928
722.740598635466,158.191019529477,159.208215846987,28.0405255500227,-142.208366096915
986.951411623815,184.8307013046,166.049099429321,146.831837669015,147.192946520389
2323.04804190179,45.6405003555119,41.9281039266393,18.898741947487,2021.16907492946
-969.602602379835,180.990367475897,188.553376840195,78.2150089275092,-1911.46544956041
-772.25235886641,79.5028073713183,89.1994882287413,12.6061587128788,-1276.55359872497
-666.875540968456,113.535565696657,124.427912622998,156.792407622561,-1199.54565568186
1972.22076072844,85.4732232168317,82.2769506086814,46.8098834622651,1498.05707332285
1010.48703403214,167.648362182081,159.935295764791,120.117170223966,207.788526180282
-688.260910989882,139.598120609298,141.817824737051,90.8097223844379,-1399.88119990744
1549.64118423502,191.744827944785,190.144433523067,169.89308479242,664.010918146949
1122.42383106042,162.301495904103,184.070205894731,163.250800641254,330.629732199898
298.991185107203,171.88765979372,165.93520857998,173.717234283686,-474.82497715023
2198.02290326719,144.469474488869,157.624962433683,4.05891607515514,1353.42347100837
-570.528596581402,106.507006660104,107.213716886565,108.626678213477,-1095.85037212137
-1138.17108129032,84.4058666843921,94.3575869038395,58.4356375038624,-1621.66821764731
-405.818255983555,103.400071477517,112.685939552271,175.762134464458,-865.628215056193
1888.88030453809,149.048545211554,131.771012260856,73.5329507384449,1151.72559512017
