"x1","x2","x3","u"
19.9362079612911,30.1782420836389,107.039911765605,1317.11446149768
48.1804228853434,40.0663290638477,177.615939592943,395.304671320232
20.6427602097392,56.4339874777943,140.959776984528,-387.238686996727
65.1167761534452,27.0638979040086,84.3276293948293,498.157957639272
116.997762909159,177.049795305356,12.6297412905842,2197.83097070898
18.6173568014055,185.874136211351,63.6777883861214,-1367.68738048947
165.6335208565,76.5401793643832,19.6909490041435,2924.09177957307
173.261018190533,158.91952989623,67.3533611465245,0.0778964759780247
23.9984882529825,109.53144710511,156.806397624314,-1887.13113402273
46.6293476521969,29.1016921866685,126.227897265926,-2072.02230061812
196.517969388515,105.084696644917,194.182932702824,-93.2098008775623
78.6192656960338,75.5180027335882,97.6050954777747,-737.550232984657
60.20762687549,73.9563014358282,187.472223024815,2926.26016680296
126.29336360842,192.802197113633,175.286616804078,-862.812728794497
35.2341766934842,19.4945737719536,93.2361505459994,1125.42966911163
165.482016513124,53.6179519724101,117.75260232389,264.490747125179
132.505509862676,140.089053334668,11.0069583170116,-336.357775157881
72.4240156821907,168.004445545375,19.1569509916008,-2768.93257335081
173.349062772468,116.623262921348,183.698406117037,-308.113068859653
72.5252660922706,114.827066613361,26.4732461888343,-576.802876332713
133.178642392159,79.5628182124346,4.55695390701294,723.984875829635
123.662602063268,31.7320801317692,21.5976354200393,425.730226750209
194.575262302533,169.943202845752,196.325276093557,589.399822355196
196.46189045161,191.09511738643,11.4834914915264,-300.341140390716
124.337958311662,45.2066970523447,124.428279418498,-381.218873795401
70.2698257751763,2.04703933559358,145.06100914441,-62.7527283284281
97.4802297074348,109.122492559254,86.4555613137782,-421.512745690578
179.840658139437,89.7368941921741,109.887388488278,-339.000234214166
136.31202923134,13.9710133429617,185.268320096657,-39.5292589233456
32.1329788770527,157.685290183872,1.61340367048979,840.750117927991
73.2230033259839,181.850934028625,80.3000465966761,-267.496257344928
26.3698866590858,178.281432157382,93.6004483141005,1592.48986504261
14.9299150332808,76.0219517163932,130.160535685718,-1206.31947574145
144.423259282485,95.0413178652525,48.6004570499063,-1231.42362037574
98.4489605762064,93.5355519875884,2.47556460089982,1411.74296625147
19.9041705578566,26.9332280848175,116.181009495631,-1246.24445321949
184.342529624701,10.5638851877302,91.1034809425473,-1373.33082326039
63.1864095572382,100.215878896415,198.130193911493,-280.145270486837
65.5340293888003,58.7835216429085,33.1988730933517,597.461296797649
13.4061897639185,48.070890083909,113.21544512175,-1414.02542027996
122.236520983279,173.052479652688,118.154151318595,678.068409275178
0.446470687165856,11.9074550457299,118.070686655119,-1034.70990114141
197.207245090976,28.07179489173,153.687995765358,2799.22763130003
136.584933148697,124.072485417128,131.693314388394,1258.43208491816
14.7443939931691,146.823139954358,163.488331623375,1151.59257197215
173.531784815714,110.24876954034,34.4213780015707,-1649.02183995253
191.989353206009,9.25220847129822,66.3062841165811,-2102.85340576074
144.175370875746,197.63786541298,60.488647595048,432.384620828794
119.95444255881,55.0744691397995,186.406948976219,138.90244073446
129.85974047333,85.9806764405221,138.665468525141,-240.333228987123
92.5257077906281,2.0132883451879,178.059851657599,-893.014896406866
142.790014389902,23.9456729497761,190.04668360576,1312.36216565589
40.2928457129747,23.5529125668108,139.74116561003,379.613946030285
124.375190306455,37.0177933946252,166.385744977742,-1091.29972078593
100.245462032035,28.0953265260905,1.04192825965583,-1952.22761476469
98.2985672075301,76.9863791298121,182.656139787287,-143.487369703688
103.348134271801,53.299926314503,1.65966060012579,-129.086178514593
164.689435763285,113.657694077119,153.954533534124,-458.549705204484
112.265733536333,2.25917501375079,105.910229450092,1459.45733742692
29.4770436827093,131.618773797527,81.5859652124345,-989.793401675602
83.1312199123204,31.8470348604023,107.684875046834,1189.43634957911
31.0718614608049,175.628719804808,156.968721281737,-812.021434784395
111.928176740184,25.2960786689073,5.2818332798779,-1547.6407155666
71.6443200130016,166.505339229479,132.370515679941,-352.877414926425
102.90690981783,164.422826189548,160.531679866835,952.904620292338
153.071864461526,61.7482846602798,190.484550129622,316.286084136006
