"x1","x2","x3","u"
23.426116630435,191.155719710514,157.10635855794,652.48654020148
96.8059466220438,84.9264623597264,62.9165660589933,-226.138521217801
130.241405358538,56.4671694301069,198.60153645277,-1180.71446516591
13.6793352663517,166.359416395426,70.6761720124632,-1083.70665895692
73.0595606379211,48.213084647432,178.367515839636,1123.58890743525
44.7807408403605,148.524670256302,165.515708969906,-1240.7777856487
58.3763214293867,79.5628930907696,111.179575836286,-1238.06035037022
114.656746480614,32.346619758755,74.1032364312559,1251.4134428412
167.324066068977,194.564120518044,136.419990006834,-1479.31438430281
145.210416382179,194.128855317831,42.685399344191,32.1627228100529
81.2931420747191,82.8769573476166,163.923668349162,1724.77352291313
89.9435093160719,23.0667545925826,112.793792132288,-45.8832905527131
158.191019529477,25.3574654925615,172.371740592644,1139.3205772967
184.8307013046,160.431394679472,74.5081823784858,398.316010207309
45.6405003555119,156.742316763848,80.4997582919896,331.966063556634
180.990367475897,29.7553035896271,161.301491642371,-1687.06561255095
79.5028073713183,24.9661459587514,91.3294916041195,1246.3256806659
113.535565696657,164.323805132881,153.590472089127,-2534.52154650964
85.4732232168317,118.808586057276,153.633724851534,335.970642989582
167.648362182081,94.5228750817478,142.695509968325,779.737330010224
139.598120609298,157.552820723504,22.6635941769928,-2034.17388725537
191.744827944785,176.091569196433,74.6821032371372,-19.1286776949693
162.301495904103,115.109068201855,77.9314845334738,-2018.71507286014
171.88765979372,153.938260488212,8.42607533559203,-148.592002349906
144.469474488869,74.2047150153667,126.327240653336,969.892011517988
106.507006660104,149.241402093321,16.8398723006248,-966.977383569238
84.4058666843921,156.015041191131,6.05860571376979,1017.85097635448
103.400071477517,132.601951668039,99.5855619665235,964.595279754469
149.048545211554,14.6524460986257,71.2703869212419,-1218.12555281256
95.7355361431837,162.853266531602,146.139105921611,-170.385144311529
79.4412845745683,166.079810960218,173.492745496333,647.865835270317
124.753507738933,32.7401464339346,54.8667654860765,-179.831555938311
56.6979550290853,135.957133444026,177.261066390201,-617.854285349889
159.704632358626,130.199133511633,17.0967574231327,-94.3490097455329
184.044161485508,64.1010306309909,183.651380706578,-218.787871714765
157.604705309495,55.7618786580861,84.5019801985472,1432.90422669224
138.592869369313,13.7658384628594,80.2110405638814,42.3571732308115
139.454970881343,57.1622536052018,185.545141389593,-1061.49106113499
48.3751887455583,31.4336483832449,52.0301291253418,2077.92460284343
43.6809818260372,151.511194976047,32.5626385398209,-728.398708823929
184.538657357916,65.1990101672709,134.402691572905,577.131167858312
67.9558608215302,66.9940086547285,43.6273410916328,511.174608947558
29.7106655314565,126.09106185846,107.017069496214,-592.993142460187
100.634697265923,50.8833569008857,192.42857452482,-324.709931841329
100.093287508935,138.538263645023,199.312266148627,154.586780173858
132.697416702285,112.654795078561,20.5665073357522,-253.252055248605
172.448731493205,155.258864723146,66.2586726248264,597.588151594562
38.6891924310476,171.735972631723,180.716283386573,2583.93681858392
31.7932650912553,6.74546309746802,191.023038560525,-2839.63436031807
24.648504704237,27.7897824998945,39.0906557440758,-272.211443365866
140.723258070648,139.675476355478,117.758952826262,860.716165332413
144.238724373281,77.2398095577955,163.624991988763,209.979553502822
90.149901015684,40.0371485389769,178.626914834604,-1590.58492658767
58.2774976734072,8.08606231585145,184.523076284677,-37.851431874497
196.59351608716,158.970574848354,176.819392666221,759.708188658982
26.3700895477086,113.450656132773,13.6894966941327,1406.38584329521
13.0158815067261,4.55770813859999,7.86912459880114,-1187.35033569849
176.130950404331,95.2511257026345,84.8262303974479,-1444.93851609569
120.142740570009,105.697557749227,122.961224615574,-1682.80068654816
97.8445993736386,92.8865449037403,34.7883083857596,-798.133412192616
186.760943429545,79.9080562777817,191.59140936099,-126.982806929104
116.483935667202,71.0397598799318,160.997537709773,991.299305032863
69.6477034129202,32.5891182757914,101.468191528693,-2252.47271504223
196.830843808129,138.705954421312,12.9471261519939,-601.735787749686
143.765248125419,117.816443834454,59.0092670172453,-371.849166637515
116.207808302715,148.874075943604,156.9054198917,-1574.93100361176
116.66100374423,7.14087043888867,41.7053440120071,1791.74166849494
152.438953192905,124.048930127174,105.696183349937,-1384.93207636762
165.485220123082,170.611391915008,171.958908997476,-609.560865701943
182.287185033783,195.213076332584,87.6349777914584,-1212.9046169266
6.77459016442299,88.6575296986848,152.617702214047,723.05661768295
